label,score
POSITIVE,0.9998563528060913
POSITIVE,0.7481210231781006
NEGATIVE,0.9955195188522339
NEGATIVE,0.9983624815940857
POSITIVE,0.9946942925453186
NEGATIVE,0.9078990817070007
POSITIVE,0.7481210231781006
POSITIVE,0.9976611137390137
POSITIVE,0.9998857975006104
NEGATIVE,0.9500938057899475
POSITIVE,0.9998552799224854
NEGATIVE,0.9898039102554321
NEGATIVE,0.9800565838813782
NEGATIVE,0.9947072267532349
POSITIVE,0.7481210231781006
NEGATIVE,0.8878630995750427
POSITIVE,0.9945734143257141
NEGATIVE,0.9926943778991699
POSITIVE,0.9998469352722168
POSITIVE,0.9997124075889587
NEGATIVE,0.9982807636260986
NEGATIVE,0.8672424554824829
POSITIVE,0.8455184102058411
POSITIVE,0.7481210231781006
NEGATIVE,0.9600695967674255
POSITIVE,0.9997616410255432
NEGATIVE,0.9977681636810303
NEGATIVE,0.9921676516532898
POSITIVE,0.9990116357803345
NEGATIVE,0.9480222463607788
POSITIVE,0.7481210231781006
NEGATIVE,0.9893963932991028
POSITIVE,0.6210818290710449
POSITIVE,0.9983635544776917
POSITIVE,0.9998434782028198
NEGATIVE,0.9952440857887268
NEGATIVE,0.8968107104301453
NEGATIVE,0.8507183790206909
POSITIVE,0.997352123260498
NEGATIVE,0.9475632905960083
POSITIVE,0.9998503923416138
POSITIVE,0.7481210231781006
NEGATIVE,0.9976460337638855
POSITIVE,0.9964579939842224
POSITIVE,0.9998669624328613
NEGATIVE,0.810542106628418
POSITIVE,0.9995169639587402
NEGATIVE,0.9996482133865356
POSITIVE,0.9998493194580078
POSITIVE,0.9998517036437988
NEGATIVE,0.9417383670806885
POSITIVE,0.6518465876579285
POSITIVE,0.9998660087585449
POSITIVE,0.9998034834861755
POSITIVE,0.7481210231781006
POSITIVE,0.9997805953025818
NEGATIVE,0.7695819735527039
POSITIVE,0.9984404444694519
NEGATIVE,0.9987988471984863
POSITIVE,0.7481210231781006
POSITIVE,0.9998668432235718
NEGATIVE,0.7837530970573425
POSITIVE,0.8194676041603088
POSITIVE,0.9998668432235718
POSITIVE,0.9998520612716675
NEGATIVE,0.9724869132041931
POSITIVE,0.9998161196708679
NEGATIVE,0.6971315741539001
POSITIVE,0.9998356103897095
NEGATIVE,0.9997771382331848
POSITIVE,0.9909347891807556
NEGATIVE,0.9885481595993042
POSITIVE,0.9927667379379272
NEGATIVE,0.9482473731040955
POSITIVE,0.9988722205162048
NEGATIVE,0.9978426694869995
NEGATIVE,0.9687472581863403
POSITIVE,0.5772395730018616
NEGATIVE,0.9980024695396423
NEGATIVE,0.9937269687652588
NEGATIVE,0.9713103175163269
NEGATIVE,0.9998131394386292
NEGATIVE,0.8386926651000977
NEGATIVE,0.970241129398346
NEGATIVE,0.9914299845695496
NEGATIVE,0.9817948937416077
NEGATIVE,0.9778132438659668
NEGATIVE,0.9982047080993652
NEGATIVE,0.9995957016944885
NEGATIVE,0.991640567779541
NEGATIVE,0.9997400641441345
NEGATIVE,0.9692215919494629
POSITIVE,0.9849125146865845
NEGATIVE,0.7462140917778015
POSITIVE,0.9972954392433167
NEGATIVE,0.9942027926445007
NEGATIVE,0.9703058004379272
NEGATIVE,0.9992486834526062
POSITIVE,0.9976139068603516
NEGATIVE,0.9997637867927551
POSITIVE,0.9882362484931946
NEGATIVE,0.9269953370094299
NEGATIVE,0.9990264177322388
POSITIVE,0.9803828001022339
NEGATIVE,0.9996788501739502
NEGATIVE,0.9279980659484863
NEGATIVE,0.998818576335907
NEGATIVE,0.9990673661231995
NEGATIVE,0.9828542470932007
NEGATIVE,0.9976230263710022
NEGATIVE,0.9998051524162292
POSITIVE,0.9995206594467163
NEGATIVE,0.9992111921310425
NEGATIVE,0.9746153354644775
NEGATIVE,0.9299247860908508
NEGATIVE,0.9940271377563477
NEGATIVE,0.9711531400680542
NEGATIVE,0.9368242025375366
POSITIVE,0.99724942445755
NEGATIVE,0.985599160194397
NEGATIVE,0.9995648264884949
POSITIVE,0.9998161196708679
NEGATIVE,0.9994909763336182
NEGATIVE,0.9898109436035156
POSITIVE,0.9996364116668701
NEGATIVE,0.9814955592155457
NEGATIVE,0.9997552037239075
NEGATIVE,0.9793781638145447
POSITIVE,0.884304404258728
NEGATIVE,0.9987261891365051
POSITIVE,0.9998346567153931
NEGATIVE,0.9526739716529846
POSITIVE,0.9998581409454346
NEGATIVE,0.931580126285553
POSITIVE,0.9994497895240784
NEGATIVE,0.9947749376296997
POSITIVE,0.9953372478485107
NEGATIVE,0.9200201034545898
POSITIVE,0.9992201328277588
NEGATIVE,0.9946942925453186
POSITIVE,0.9974607229232788
NEGATIVE,0.9905463457107544
POSITIVE,0.7481210231781006
NEGATIVE,0.972973644733429
POSITIVE,0.9998512268066406
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
POSITIVE,0.7878634929656982
POSITIVE,0.7582361102104187
NEGATIVE,0.7866550087928772
NEGATIVE,0.9968549013137817
NEGATIVE,0.9873628616333008
POSITIVE,0.7481210231781006
NEGATIVE,0.6421045660972595
POSITIVE,0.7481210231781006
NEGATIVE,0.8206737041473389
POSITIVE,0.7481210231781006
POSITIVE,0.999841570854187
POSITIVE,0.9897270798683167
POSITIVE,0.9995996356010437
POSITIVE,0.99854975938797
POSITIVE,0.9988685846328735
NEGATIVE,0.9229525923728943
POSITIVE,0.9991945624351501
NEGATIVE,0.9655362367630005
NEGATIVE,0.9744375348091125
POSITIVE,0.7481210231781006
POSITIVE,0.9998552799224854
NEGATIVE,0.9770755767822266
NEGATIVE,0.5621238350868225
POSITIVE,0.948524534702301
POSITIVE,0.9998509883880615
POSITIVE,0.9962565898895264
NEGATIVE,0.971278190612793
NEGATIVE,0.9809920191764832
NEGATIVE,0.9955266118049622
POSITIVE,0.7481210231781006
POSITIVE,0.8825398087501526
POSITIVE,0.7481210231781006
NEGATIVE,0.9808450937271118
POSITIVE,0.9998682737350464
NEGATIVE,0.9392865896224976
POSITIVE,0.9995318651199341
POSITIVE,0.9740427136421204
POSITIVE,0.7481210231781006
NEGATIVE,0.9997777342796326
NEGATIVE,0.9997380375862122
POSITIVE,0.7481210231781006
NEGATIVE,0.9929601550102234
POSITIVE,0.9541465044021606
NEGATIVE,0.9978308081626892
POSITIVE,0.9998161196708679
POSITIVE,0.8530099391937256
NEGATIVE,0.9997227787971497
POSITIVE,0.9997026324272156
POSITIVE,0.9998161196708679
POSITIVE,0.9518721103668213
POSITIVE,0.9998772144317627
NEGATIVE,0.9998034834861755
NEGATIVE,0.9834870100021362
POSITIVE,0.9998161196708679
POSITIVE,0.9984725117683411
NEGATIVE,0.9733366966247559
NEGATIVE,0.9889005422592163
POSITIVE,0.7481210231781006
POSITIVE,0.999340832233429
POSITIVE,0.9129437208175659
NEGATIVE,0.9969078898429871
NEGATIVE,0.9984027743339539
POSITIVE,0.9997805953025818
POSITIVE,0.9998729228973389
POSITIVE,0.7155457735061646
NEGATIVE,0.9994369149208069
NEGATIVE,0.9881541728973389
NEGATIVE,0.9996293783187866
POSITIVE,0.9998756647109985
NEGATIVE,0.99936443567276
POSITIVE,0.9998797178268433
NEGATIVE,0.9974876642227173
NEGATIVE,0.9831957221031189
POSITIVE,0.9998693466186523
POSITIVE,0.9994957447052002
POSITIVE,0.6274883151054382
NEGATIVE,0.6175383925437927
POSITIVE,0.8833943605422974
NEGATIVE,0.974800169467926
NEGATIVE,0.5954519510269165
POSITIVE,0.9957091808319092
POSITIVE,0.9998332262039185
NEGATIVE,0.9804984927177429
NEGATIVE,0.973714292049408
POSITIVE,0.9998428821563721
NEGATIVE,0.9893353581428528
NEGATIVE,0.547488808631897
NEGATIVE,0.9958034157752991
NEGATIVE,0.9803606867790222
POSITIVE,0.9998753070831299
POSITIVE,0.9991642236709595
NEGATIVE,0.9622958302497864
NEGATIVE,0.9800935387611389
POSITIVE,0.9998666048049927
POSITIVE,0.999875545501709
POSITIVE,0.7481210231781006
POSITIVE,0.9541465044021606
POSITIVE,0.9671699404716492
NEGATIVE,0.9620622992515564
NEGATIVE,0.9803447127342224
POSITIVE,0.5034420490264893
NEGATIVE,0.9995152950286865
NEGATIVE,0.9814411401748657
NEGATIVE,0.9847383499145508
POSITIVE,0.9839245080947876
NEGATIVE,0.5743390917778015
NEGATIVE,0.9991130232810974
NEGATIVE,0.9966347813606262
POSITIVE,0.9996811151504517
NEGATIVE,0.9974258542060852
POSITIVE,0.7481210231781006
NEGATIVE,0.9815298914909363
NEGATIVE,0.9797939658164978
POSITIVE,0.9993225336074829
NEGATIVE,0.9978305697441101
NEGATIVE,0.868452250957489
NEGATIVE,0.9975106716156006
NEGATIVE,0.9997127652168274
NEGATIVE,0.9994877576828003
NEGATIVE,0.7758166790008545
POSITIVE,0.9258565902709961
NEGATIVE,0.9939363598823547
NEGATIVE,0.9099769592285156
POSITIVE,0.9924671053886414
NEGATIVE,0.9996840953826904
NEGATIVE,0.9796069860458374
POSITIVE,0.9996312856674194
NEGATIVE,0.9200068712234497
NEGATIVE,0.9887183904647827
POSITIVE,0.9998689889907837
POSITIVE,0.9990249872207642
NEGATIVE,0.9913856983184814
NEGATIVE,0.6021740436553955
NEGATIVE,0.9975453019142151
NEGATIVE,0.9585639834403992
POSITIVE,0.9998453855514526
POSITIVE,0.7481210231781006
POSITIVE,0.9994290471076965
POSITIVE,0.9998832941055298
NEGATIVE,0.9971837401390076
NEGATIVE,0.5799556374549866
POSITIVE,0.9460325837135315
POSITIVE,0.9998443126678467
NEGATIVE,0.9684241414070129
POSITIVE,0.9753183722496033
NEGATIVE,0.9196663498878479
POSITIVE,0.999854326248169
POSITIVE,0.9916886687278748
NEGATIVE,0.8809123635292053
POSITIVE,0.9976910352706909
POSITIVE,0.7039141654968262
POSITIVE,0.9997441172599792
POSITIVE,0.7481210231781006
POSITIVE,0.9982926249504089
POSITIVE,0.9995012283325195
NEGATIVE,0.9677432179450989
NEGATIVE,0.9852863550186157
NEGATIVE,0.9794592261314392
POSITIVE,0.9992245435714722
POSITIVE,0.9849708676338196
NEGATIVE,0.7273088693618774
POSITIVE,0.9728984832763672
POSITIVE,0.880385160446167
NEGATIVE,0.9980161190032959
NEGATIVE,0.9892192482948303
NEGATIVE,0.9994034767150879
NEGATIVE,0.9888657927513123
POSITIVE,0.9998161196708679
NEGATIVE,0.9983636736869812
POSITIVE,0.999334990978241
POSITIVE,0.9997373223304749
POSITIVE,0.9972372055053711
POSITIVE,0.9998756647109985
NEGATIVE,0.991375744342804
NEGATIVE,0.7585335969924927
POSITIVE,0.9998161196708679
POSITIVE,0.9994428753852844
POSITIVE,0.9997692704200745
POSITIVE,0.7481210231781006
NEGATIVE,0.9759883284568787
POSITIVE,0.9920741319656372
POSITIVE,0.9676937460899353
POSITIVE,0.9998804330825806
POSITIVE,0.9998582601547241
NEGATIVE,0.9991328120231628
POSITIVE,0.9806720614433289
POSITIVE,0.9251685738563538
NEGATIVE,0.834088921546936
POSITIVE,0.7295848727226257
NEGATIVE,0.9083194136619568
POSITIVE,0.9842409491539001
NEGATIVE,0.99036705493927
POSITIVE,0.9938234090805054
POSITIVE,0.7481210231781006
POSITIVE,0.9995085000991821
NEGATIVE,0.9820312261581421
POSITIVE,0.9995213747024536
POSITIVE,0.9989230036735535
POSITIVE,0.9954525828361511
NEGATIVE,0.9819538593292236
POSITIVE,0.9826452732086182
POSITIVE,0.7481210231781006
NEGATIVE,0.9742425084114075
POSITIVE,0.9940219521522522
POSITIVE,0.9968348145484924
POSITIVE,0.9998816251754761
NEGATIVE,0.8224868774414062
POSITIVE,0.9997743964195251
POSITIVE,0.9996985197067261
NEGATIVE,0.996708869934082
NEGATIVE,0.9799765348434448
POSITIVE,0.9997461438179016
POSITIVE,0.7481210231781006
POSITIVE,0.6168233156204224
POSITIVE,0.9998193383216858
NEGATIVE,0.9861100912094116
NEGATIVE,0.9845709204673767
POSITIVE,0.7481210231781006
NEGATIVE,0.986812174320221
NEGATIVE,0.9850053787231445
NEGATIVE,0.9867922067642212
POSITIVE,0.8711820840835571
POSITIVE,0.9994150400161743
NEGATIVE,0.9651654362678528
POSITIVE,0.7481210231781006
NEGATIVE,0.9938985109329224
POSITIVE,0.7481210231781006
POSITIVE,0.9998869895935059
NEGATIVE,0.9985805749893188
NEGATIVE,0.9791249632835388
POSITIVE,0.9998798370361328
NEGATIVE,0.9901759028434753
NEGATIVE,0.9843195080757141
POSITIVE,0.9996702671051025
NEGATIVE,0.9982596039772034
POSITIVE,0.9997805953025818
POSITIVE,0.9998247027397156
POSITIVE,0.9998884201049805
POSITIVE,0.9998492002487183
POSITIVE,0.9976637363433838
NEGATIVE,0.9937968254089355
POSITIVE,0.9955614805221558
POSITIVE,0.9995222091674805
POSITIVE,0.9998251795768738
POSITIVE,0.9972243309020996
NEGATIVE,0.9549748301506042
POSITIVE,0.9980607628822327
POSITIVE,0.9998034834861755
NEGATIVE,0.8166348338127136
POSITIVE,0.8904560208320618
NEGATIVE,0.9854044318199158
POSITIVE,0.6129611730575562
NEGATIVE,0.581989586353302
NEGATIVE,0.9868736863136292
NEGATIVE,0.9858083724975586
NEGATIVE,0.9815750122070312
NEGATIVE,0.9836025238037109
NEGATIVE,0.9688388705253601
POSITIVE,0.9992328882217407
NEGATIVE,0.9425485730171204
POSITIVE,0.9986407160758972
POSITIVE,0.7481210231781006
POSITIVE,0.9998778104782104
POSITIVE,0.9996001124382019
NEGATIVE,0.9996917247772217
NEGATIVE,0.9994968175888062
NEGATIVE,0.977826714515686
POSITIVE,0.9998682737350464
POSITIVE,0.9978534579277039
POSITIVE,0.9996225833892822
POSITIVE,0.9997145533561707
POSITIVE,0.9998867511749268
NEGATIVE,0.9752784371376038
POSITIVE,0.9998433589935303
NEGATIVE,0.9671054482460022
NEGATIVE,0.9767565727233887
NEGATIVE,0.9625934362411499
NEGATIVE,0.9828407764434814
POSITIVE,0.9998800754547119
POSITIVE,0.9998661279678345
POSITIVE,0.9992814660072327
POSITIVE,0.9817041754722595
NEGATIVE,0.9955742359161377
POSITIVE,0.9477770924568176
NEGATIVE,0.9841048121452332
POSITIVE,0.7481210231781006
NEGATIVE,0.9770715832710266
POSITIVE,0.9586787819862366
NEGATIVE,0.7708829641342163
POSITIVE,0.7068328261375427
NEGATIVE,0.987437903881073
POSITIVE,0.9842320680618286
NEGATIVE,0.5712876915931702
POSITIVE,0.7481210231781006
NEGATIVE,0.9625007510185242
NEGATIVE,0.9343169927597046
POSITIVE,0.6332319378852844
POSITIVE,0.9997859597206116
POSITIVE,0.9691597819328308
NEGATIVE,0.9828817844390869
POSITIVE,0.9992446899414062
NEGATIVE,0.6971315741539001
NEGATIVE,0.9994035959243774
NEGATIVE,0.9720549583435059
POSITIVE,0.7481210231781006
POSITIVE,0.999841570854187
NEGATIVE,0.8511756062507629
POSITIVE,0.8674655556678772
NEGATIVE,0.548770010471344
NEGATIVE,0.994892954826355
NEGATIVE,0.5211498737335205
POSITIVE,0.7481210231781006
POSITIVE,0.7481210231781006
NEGATIVE,0.9651063680648804
POSITIVE,0.9988023042678833
NEGATIVE,0.9995201826095581
NEGATIVE,0.5392162799835205
POSITIVE,0.9997519850730896
POSITIVE,0.7481210231781006
POSITIVE,0.9998444318771362
POSITIVE,0.9517441391944885
POSITIVE,0.9998828172683716
NEGATIVE,0.9991687536239624
POSITIVE,0.7481210231781006
POSITIVE,0.9997394680976868
POSITIVE,0.999632716178894
POSITIVE,0.9998807907104492
NEGATIVE,0.9297476410865784
NEGATIVE,0.7446503043174744
POSITIVE,0.7481210231781006
POSITIVE,0.9975771307945251
POSITIVE,0.7179058790206909
POSITIVE,0.6657212376594543
NEGATIVE,0.98867267370224
NEGATIVE,0.6848795413970947
POSITIVE,0.9998840093612671
POSITIVE,0.9993705153465271
NEGATIVE,0.9991410970687866
NEGATIVE,0.9916225075721741
NEGATIVE,0.8059903383255005
POSITIVE,0.9998169541358948
POSITIVE,0.9998394250869751
POSITIVE,0.9998729228973389
POSITIVE,0.9998745918273926
NEGATIVE,0.9981265664100647
POSITIVE,0.9998161196708679
POSITIVE,0.999825656414032
POSITIVE,0.9982779026031494
POSITIVE,0.9986308217048645
POSITIVE,0.9998685121536255
POSITIVE,0.9994320273399353
NEGATIVE,0.6199023723602295
NEGATIVE,0.9624730348587036
NEGATIVE,0.9939069151878357
NEGATIVE,0.9759942293167114
POSITIVE,0.9928561449050903
NEGATIVE,0.960722804069519
POSITIVE,0.9998756647109985
NEGATIVE,0.9841648936271667
NEGATIVE,0.9869476556777954
NEGATIVE,0.9440740942955017
NEGATIVE,0.9817579388618469
NEGATIVE,0.901594340801239
NEGATIVE,0.797412633895874
POSITIVE,0.9991981387138367
POSITIVE,0.9998459815979004
POSITIVE,0.9998816251754761
POSITIVE,0.9978912472724915
POSITIVE,0.9541465044021606
NEGATIVE,0.9400967359542847
POSITIVE,0.9995536208152771
POSITIVE,0.857866108417511
POSITIVE,0.9998860359191895
POSITIVE,0.9998756647109985
POSITIVE,0.7481210231781006
POSITIVE,0.9850156307220459
NEGATIVE,0.9897291660308838
NEGATIVE,0.9207215905189514
POSITIVE,0.7481210231781006
POSITIVE,0.9998483657836914
NEGATIVE,0.875937819480896
POSITIVE,0.9998643398284912
NEGATIVE,0.9938855767250061
POSITIVE,0.7481210231781006
NEGATIVE,0.9347907304763794
POSITIVE,0.9998630285263062
NEGATIVE,0.9363092184066772
NEGATIVE,0.9838249683380127
NEGATIVE,0.9433618187904358
NEGATIVE,0.9767497181892395
POSITIVE,0.561958909034729
NEGATIVE,0.9870032668113708
NEGATIVE,0.9705317616462708
NEGATIVE,0.8163992166519165
POSITIVE,0.8372993469238281
NEGATIVE,0.864821195602417
NEGATIVE,0.9971895813941956
POSITIVE,0.9998496770858765
POSITIVE,0.9998667240142822
NEGATIVE,0.9438532590866089
NEGATIVE,0.9975700974464417
POSITIVE,0.9998133778572083
POSITIVE,0.9998552799224854
NEGATIVE,0.9819841980934143
NEGATIVE,0.9546945691108704
NEGATIVE,0.9417416453361511
NEGATIVE,0.6998609304428101
POSITIVE,0.9998630285263062
POSITIVE,0.9541465044021606
NEGATIVE,0.9961811304092407
POSITIVE,0.9928112626075745
POSITIVE,0.9283450245857239
NEGATIVE,0.9408771991729736
POSITIVE,0.7481210231781006
NEGATIVE,0.974818766117096
NEGATIVE,0.9914968609809875
NEGATIVE,0.998217761516571
NEGATIVE,0.9888643026351929
NEGATIVE,0.986185610294342
POSITIVE,0.7085179090499878
NEGATIVE,0.8703658580780029
POSITIVE,0.9986349940299988
POSITIVE,0.9405158162117004
POSITIVE,0.6982581615447998
POSITIVE,0.9956851005554199
POSITIVE,0.9890989065170288
POSITIVE,0.999884843826294
POSITIVE,0.7481210231781006
NEGATIVE,0.977562665939331
POSITIVE,0.999841570854187
POSITIVE,0.7481210231781006
NEGATIVE,0.7167525291442871
POSITIVE,0.9996955394744873
NEGATIVE,0.581989586353302
POSITIVE,0.9998480081558228
POSITIVE,0.999817430973053
NEGATIVE,0.9952750205993652
NEGATIVE,0.9880502820014954
POSITIVE,0.9991868138313293
POSITIVE,0.9904728531837463
POSITIVE,0.9468883275985718
NEGATIVE,0.9679290056228638
NEGATIVE,0.9804302453994751
NEGATIVE,0.9000856280326843
POSITIVE,0.9995881915092468
POSITIVE,0.9998663663864136
NEGATIVE,0.9640350937843323
POSITIVE,0.8151744604110718
NEGATIVE,0.9668378233909607
NEGATIVE,0.9889246821403503
POSITIVE,0.9998434782028198
POSITIVE,0.9998248219490051
NEGATIVE,0.9986107349395752
NEGATIVE,0.970268964767456
POSITIVE,0.9865895509719849
POSITIVE,0.9996752738952637
NEGATIVE,0.9953343272209167
POSITIVE,0.9996955394744873
NEGATIVE,0.9911890029907227
NEGATIVE,0.9971171617507935
POSITIVE,0.999852180480957
POSITIVE,0.9995484948158264
NEGATIVE,0.9734296798706055
POSITIVE,0.9857592582702637
NEGATIVE,0.9575653076171875
NEGATIVE,0.9990038275718689
POSITIVE,0.9997788071632385
POSITIVE,0.839155912399292
NEGATIVE,0.7995178699493408
POSITIVE,0.9998747110366821
POSITIVE,0.7481210231781006
POSITIVE,0.9997567534446716
POSITIVE,0.9974626302719116
POSITIVE,0.9997779726982117
POSITIVE,0.9993269443511963
NEGATIVE,0.9483625292778015
NEGATIVE,0.9852141737937927
NEGATIVE,0.9993172883987427
NEGATIVE,0.9234931468963623
NEGATIVE,0.9641019701957703
NEGATIVE,0.9846766591072083
NEGATIVE,0.9321118593215942
POSITIVE,0.8405794501304626
NEGATIVE,0.9997923970222473
NEGATIVE,0.9994953870773315
NEGATIVE,0.999484658241272
POSITIVE,0.9984961748123169
NEGATIVE,0.9879481196403503
NEGATIVE,0.8856975436210632
NEGATIVE,0.9985896944999695
NEGATIVE,0.5974697470664978
POSITIVE,0.9527037739753723
NEGATIVE,0.8122937083244324
NEGATIVE,0.9705702662467957
NEGATIVE,0.6570405960083008
POSITIVE,0.9807088375091553
POSITIVE,0.9998161196708679
POSITIVE,0.9998161196708679
NEGATIVE,0.9926209449768066
POSITIVE,0.9993483424186707
NEGATIVE,0.9936951994895935
NEGATIVE,0.9748252034187317
POSITIVE,0.9992749094963074
POSITIVE,0.9996486902236938
POSITIVE,0.7481210231781006
NEGATIVE,0.9985916018486023
POSITIVE,0.9998427629470825
NEGATIVE,0.7960190773010254
NEGATIVE,0.9642706513404846
NEGATIVE,0.9840863347053528
NEGATIVE,0.9982650876045227
NEGATIVE,0.5392162799835205
POSITIVE,0.9995480179786682
NEGATIVE,0.9847554564476013
POSITIVE,0.7481210231781006
POSITIVE,0.9892714023590088
NEGATIVE,0.992371678352356
POSITIVE,0.9998518228530884
NEGATIVE,0.9976123571395874
POSITIVE,0.9998658895492554
NEGATIVE,0.98265141248703
POSITIVE,0.9965875148773193
NEGATIVE,0.9094166159629822
NEGATIVE,0.9926124811172485
NEGATIVE,0.8710218667984009
NEGATIVE,0.9955621957778931
POSITIVE,0.9998682737350464
POSITIVE,0.9976293444633484
NEGATIVE,0.9831429123878479
POSITIVE,0.9565157890319824
POSITIVE,0.9781982898712158
POSITIVE,0.7481210231781006
POSITIVE,0.9809091091156006
POSITIVE,0.9541465044021606
POSITIVE,0.9998760223388672
POSITIVE,0.9998255372047424
POSITIVE,0.9998213648796082
POSITIVE,0.9967877864837646
POSITIVE,0.9998509883880615
POSITIVE,0.9572858810424805
NEGATIVE,0.9509713053703308
POSITIVE,0.9987401366233826
POSITIVE,0.9996656179428101
POSITIVE,0.9988446235656738
POSITIVE,0.9155753254890442
POSITIVE,0.9998179078102112
POSITIVE,0.9893747568130493
POSITIVE,0.9989060163497925
NEGATIVE,0.9877015948295593
NEGATIVE,0.9785047769546509
NEGATIVE,0.9076126217842102
NEGATIVE,0.9190174341201782
POSITIVE,0.9998377561569214
NEGATIVE,0.993019163608551
NEGATIVE,0.9888883233070374
NEGATIVE,0.897352397441864
NEGATIVE,0.8160685896873474
NEGATIVE,0.9023927450180054
NEGATIVE,0.9982695579528809
POSITIVE,0.9771845936775208
POSITIVE,0.9998676776885986
POSITIVE,0.7481210231781006
POSITIVE,0.9998161196708679
NEGATIVE,0.9984394907951355
NEGATIVE,0.9691699743270874
NEGATIVE,0.8904270529747009
POSITIVE,0.7481210231781006
NEGATIVE,0.9993329644203186
POSITIVE,0.959557294845581
POSITIVE,0.9675019979476929
NEGATIVE,0.990264892578125
POSITIVE,0.9971442818641663
POSITIVE,0.7854763865470886
NEGATIVE,0.9313617944717407
POSITIVE,0.9983915686607361
NEGATIVE,0.968665599822998
NEGATIVE,0.9764993786811829
NEGATIVE,0.9883714318275452
NEGATIVE,0.9858412742614746
POSITIVE,0.9997066855430603
NEGATIVE,0.9825394153594971
NEGATIVE,0.9952617883682251
NEGATIVE,0.9775166511535645
NEGATIVE,0.9695103764533997
POSITIVE,0.999849796295166
NEGATIVE,0.9993477463722229
NEGATIVE,0.9912648797035217
NEGATIVE,0.9856588244438171
POSITIVE,0.9840030074119568
POSITIVE,0.99982088804245
NEGATIVE,0.9852635860443115
POSITIVE,0.7481210231781006
NEGATIVE,0.9637887477874756
NEGATIVE,0.9923486709594727
POSITIVE,0.9988330006599426
NEGATIVE,0.9732375741004944
NEGATIVE,0.9439614415168762
POSITIVE,0.99544757604599
POSITIVE,0.9996260404586792
POSITIVE,0.7481210231781006
NEGATIVE,0.9961531758308411
POSITIVE,0.7481210231781006
NEGATIVE,0.9996776580810547
NEGATIVE,0.9954494833946228
POSITIVE,0.7481210231781006
NEGATIVE,0.9806181788444519
NEGATIVE,0.9686810970306396
NEGATIVE,0.9747009873390198
NEGATIVE,0.9848619699478149
POSITIVE,0.9350489974021912
NEGATIVE,0.980129599571228
NEGATIVE,0.9719783663749695
POSITIVE,0.9996046423912048
POSITIVE,0.9998756647109985
NEGATIVE,0.8038644194602966
POSITIVE,0.9979265928268433
NEGATIVE,0.9846153855323792
NEGATIVE,0.9887892007827759
POSITIVE,0.7481210231781006
NEGATIVE,0.9989967942237854
NEGATIVE,0.999754011631012
NEGATIVE,0.9365435838699341
POSITIVE,0.7108550071716309
NEGATIVE,0.9903675317764282
NEGATIVE,0.9708014726638794
POSITIVE,0.9996820688247681
NEGATIVE,0.9489361643791199
NEGATIVE,0.9811930656433105
NEGATIVE,0.9729653000831604
POSITIVE,0.7481210231781006
POSITIVE,0.9907715320587158
POSITIVE,0.9849313497543335
POSITIVE,0.9992263317108154
NEGATIVE,0.9986085295677185
NEGATIVE,0.9996830224990845
NEGATIVE,0.8281118273735046
NEGATIVE,0.9929407835006714
NEGATIVE,0.9982654452323914
NEGATIVE,0.9991894364356995
POSITIVE,0.9838855266571045
NEGATIVE,0.9922003149986267
NEGATIVE,0.9410456418991089
POSITIVE,0.9986565113067627
POSITIVE,0.9996477365493774
NEGATIVE,0.9716030359268188
POSITIVE,0.9998161196708679
POSITIVE,0.9997528195381165
POSITIVE,0.9998509883880615
NEGATIVE,0.9678266048431396
POSITIVE,0.9998290538787842
NEGATIVE,0.9872044324874878
NEGATIVE,0.5430667996406555
NEGATIVE,0.9997215867042542
POSITIVE,0.9998724460601807
NEGATIVE,0.9547295570373535
NEGATIVE,0.9996592998504639
NEGATIVE,0.9941673278808594
POSITIVE,0.9992551207542419
POSITIVE,0.8929266929626465
POSITIVE,0.9998161196708679
POSITIVE,0.9998161196708679
POSITIVE,0.9997890591621399
POSITIVE,0.9994001388549805
POSITIVE,0.9927347898483276
POSITIVE,0.9998238682746887
POSITIVE,0.9998552799224854
POSITIVE,0.9997532963752747
POSITIVE,0.9998874664306641
NEGATIVE,0.9995394945144653
POSITIVE,0.9856579899787903
NEGATIVE,0.9975340366363525
POSITIVE,0.9998601675033569
POSITIVE,0.998783528804779
POSITIVE,0.9998741149902344
POSITIVE,0.9998509883880615
POSITIVE,0.9998422861099243
POSITIVE,0.9996495246887207
POSITIVE,0.9995101690292358
NEGATIVE,0.9939271807670593
NEGATIVE,0.9984627962112427
NEGATIVE,0.8935381770133972
NEGATIVE,0.9784294366836548
POSITIVE,0.970514714717865
POSITIVE,0.9707165360450745
POSITIVE,0.9998822212219238
NEGATIVE,0.9854156374931335
NEGATIVE,0.9961333274841309
POSITIVE,0.9997023940086365
POSITIVE,0.9996267557144165
POSITIVE,0.7481210231781006
POSITIVE,0.8521933555603027
NEGATIVE,0.9621513485908508
NEGATIVE,0.9872578978538513
NEGATIVE,0.9544766545295715
POSITIVE,0.9998289346694946
NEGATIVE,0.9990628361701965
POSITIVE,0.9991724491119385
POSITIVE,0.9998682737350464
NEGATIVE,0.9674732089042664
NEGATIVE,0.9545050263404846
POSITIVE,0.9997120499610901
POSITIVE,0.9998866319656372
POSITIVE,0.999568521976471
POSITIVE,0.9997069239616394
NEGATIVE,0.9997509121894836
POSITIVE,0.9998630285263062
