id,app_name,score,label
21323689,Pit People,0.999875545501709,POSITIVE
21323777,Pit People,0.9998509883880615,POSITIVE
21323902,Pit People,0.9981008172035217,POSITIVE
21324137,Pit People,0.9178496599197388,POSITIVE
21324369,Pit People,0.6368615031242371,POSITIVE
21324496,Pit People,0.9936914443969727,NEGATIVE
21325066,Pit People,0.924360454082489,NEGATIVE
3324,The Witcher 3: Wild Hunt,0.9950933456420898,NEGATIVE
3342,The Witcher 3: Wild Hunt,0.9902560114860535,NEGATIVE
4400,The Witcher 3: Wild Hunt,0.8818533420562744,NEGATIVE
3122512,Call of Duty: Infinite Warfare,0.9998550415039062,POSITIVE
3123422,Call of Duty: Infinite Warfare,0.9911851286888123,NEGATIVE
3123545,Call of Duty: Infinite Warfare,0.9758588075637817,NEGATIVE
3123559,Call of Duty: Infinite Warfare,0.9887171983718872,NEGATIVE
3123654,Call of Duty: Infinite Warfare,0.9998223185539246,POSITIVE
3123847,Call of Duty: Infinite Warfare,0.5559741854667664,POSITIVE
3124860,Call of Duty: Infinite Warfare,0.9931718111038208,NEGATIVE
3124990,Call of Duty: Infinite Warfare,0.9316815137863159,NEGATIVE
3124997,Call of Duty: Infinite Warfare,0.7230947017669678,NEGATIVE
3125408,Call of Duty: Infinite Warfare,0.9372511506080627,NEGATIVE
3125422,Call of Duty: Infinite Warfare,0.9500971436500549,POSITIVE
3125804,Call of Duty: Infinite Warfare,0.9853219985961914,NEGATIVE
3125912,Call of Duty: Infinite Warfare,0.9995917677879333,POSITIVE
3126148,Call of Duty: Infinite Warfare,0.9702354073524475,POSITIVE
3126713,Call of Duty: Infinite Warfare,0.7481209635734558,POSITIVE
3127005,Call of Duty: Infinite Warfare,0.9575014710426331,POSITIVE
3127021,Call of Duty: Infinite Warfare,0.9941837191581726,NEGATIVE
3855412,RimWorld,0.999445378780365,NEGATIVE
3855533,RimWorld,0.9814314842224121,NEGATIVE
3855903,RimWorld,0.999411940574646,POSITIVE
3856238,RimWorld,0.9991135001182556,POSITIVE
3856835,RimWorld,0.8346078991889954,NEGATIVE
3856894,RimWorld,0.9981979727745056,POSITIVE
3856957,RimWorld,0.9945794343948364,NEGATIVE
3856963,RimWorld,0.9873579740524292,NEGATIVE
3857572,RimWorld,0.9989532232284546,POSITIVE
3857996,RimWorld,0.985713005065918,NEGATIVE
3858258,RimWorld,0.9837929606437683,NEGATIVE
3858289,RimWorld,0.9805532097816467,NEGATIVE
3858504,RimWorld,0.9998800754547119,POSITIVE
3858550,RimWorld,0.9935203194618225,NEGATIVE
3859070,RimWorld,0.9632928967475891,POSITIVE
3859130,RimWorld,0.9950984120368958,NEGATIVE
3859335,RimWorld,0.9997792840003967,POSITIVE
3859460,RimWorld,0.9995947480201721,POSITIVE
3859497,RimWorld,0.9997792840003967,POSITIVE
3859542,RimWorld,0.9998756647109985,POSITIVE
3859551,RimWorld,0.5312764048576355,POSITIVE
3859606,RimWorld,0.9717645645141602,NEGATIVE
3859764,RimWorld,0.9996799230575562,POSITIVE
3859800,RimWorld,0.9966212511062622,POSITIVE
3859808,RimWorld,0.974585235118866,POSITIVE
3859829,RimWorld,0.9990297555923462,POSITIVE
3859994,RimWorld,0.9995872378349304,POSITIVE
3860098,RimWorld,0.9979372024536133,POSITIVE
3860113,RimWorld,0.9991488456726074,NEGATIVE
3860180,RimWorld,0.9978012442588806,POSITIVE
3479926,Titan Souls,0.9998658895492554,POSITIVE
3480900,Titan Souls,0.756084680557251,NEGATIVE
3481037,Titan Souls,0.9931401610374451,POSITIVE
3481395,Titan Souls,0.9823693633079529,NEGATIVE
3482448,Titan Souls,0.9565109610557556,NEGATIVE
3482952,Titan Souls,0.9895159006118774,POSITIVE
3483176,Titan Souls,0.7481209635734558,POSITIVE
3483945,Titan Souls,0.9994532465934753,NEGATIVE
20351814,For Honor,0.9991959929466248,POSITIVE
20352325,For Honor,0.9995613694190979,POSITIVE
20353018,For Honor,0.7481209635734558,POSITIVE
20353615,For Honor,0.9911882877349854,NEGATIVE
20354035,For Honor,0.9960384368896484,NEGATIVE
20354240,For Honor,0.9888456463813782,NEGATIVE
20355118,For Honor,0.8625689148902893,NEGATIVE
20355275,For Honor,0.961950421333313,NEGATIVE
15704667,The Elder Scrolls Online,0.9932408332824707,NEGATIVE
15704756,The Elder Scrolls Online,0.9985781908035278,POSITIVE
15705001,The Elder Scrolls Online,0.9983239769935608,NEGATIVE
15705121,The Elder Scrolls Online,0.7485983967781067,POSITIVE
15705201,The Elder Scrolls Online,0.989971399307251,NEGATIVE
15706867,The Elder Scrolls Online,0.9770270586013794,NEGATIVE
15707079,The Elder Scrolls Online,0.9994950294494629,NEGATIVE
15707105,The Elder Scrolls Online,0.9997851252555847,POSITIVE
15707129,The Elder Scrolls Online,0.9876449704170227,POSITIVE
15707304,The Elder Scrolls Online,0.9631869196891785,POSITIVE
15707936,The Elder Scrolls Online,0.9214884638786316,POSITIVE
15708276,The Elder Scrolls Online,0.9782005548477173,NEGATIVE
15708327,The Elder Scrolls Online,0.9895257949829102,NEGATIVE
15708502,The Elder Scrolls Online,0.9926901459693909,NEGATIVE
15708566,The Elder Scrolls Online,0.9931750893592834,NEGATIVE
15708876,The Elder Scrolls Online,0.9985949397087097,POSITIVE
15709001,The Elder Scrolls Online,0.7481209635734558,POSITIVE
15709018,The Elder Scrolls Online,0.968993067741394,NEGATIVE
15709139,The Elder Scrolls Online,0.985722541809082,NEGATIVE
15709193,The Elder Scrolls Online,0.7481209635734558,POSITIVE
15709456,The Elder Scrolls Online,0.9996486902236938,POSITIVE
15709528,The Elder Scrolls Online,0.999796450138092,POSITIVE
3538268,Enter the Gungeon,0.959822952747345,NEGATIVE
3538548,Enter the Gungeon,0.7481209635734558,POSITIVE
3539331,Enter the Gungeon,0.99654620885849,POSITIVE
3540179,Enter the Gungeon,0.9451830387115479,NEGATIVE
3540185,Enter the Gungeon,0.9823834896087646,NEGATIVE
3540500,Enter the Gungeon,0.9862701296806335,NEGATIVE
3540720,Enter the Gungeon,0.9986048340797424,NEGATIVE
3540724,Enter the Gungeon,0.9990133047103882,POSITIVE
3541305,Enter the Gungeon,0.9997805953025818,POSITIVE
3541351,Enter the Gungeon,0.9991586208343506,POSITIVE
3542043,Enter the Gungeon,0.9998682737350464,POSITIVE
3542436,Enter the Gungeon,0.9863355159759521,NEGATIVE
3542471,Enter the Gungeon,0.9998887777328491,POSITIVE
3542757,Enter the Gungeon,0.9994133710861206,POSITIVE
12536183,Duck Game,0.9777262806892395,POSITIVE
12536683,Duck Game,0.9993269443511963,POSITIVE
12536984,Duck Game,0.9722322225570679,NEGATIVE
12537307,Duck Game,0.9872907996177673,POSITIVE
12537340,Duck Game,0.9978819489479065,NEGATIVE
12537343,Duck Game,0.9894653558731079,NEGATIVE
12537346,Duck Game,0.9246472716331482,NEGATIVE
12537524,Duck Game,0.9908775687217712,POSITIVE
12537672,Duck Game,0.9972931742668152,NEGATIVE
12537715,Duck Game,0.9997228980064392,POSITIVE
12537740,Duck Game,0.9907844066619873,NEGATIVE
12537904,Duck Game,0.9842000007629395,NEGATIVE
12538175,Duck Game,0.999560534954071,POSITIVE
12538197,Duck Game,0.9998390674591064,POSITIVE
12538371,Duck Game,0.9998441934585571,POSITIVE
12538776,Duck Game,0.999785840511322,POSITIVE
12539345,Duck Game,0.9998250603675842,POSITIVE
12539361,Duck Game,0.9907844066619873,NEGATIVE
12539824,Duck Game,0.9927305579185486,NEGATIVE
12540582,Duck Game,0.9341883659362793,NEGATIVE
12540937,Duck Game,0.9907844066619873,NEGATIVE
21424270,Sniper Elite 4,0.9695465564727783,POSITIVE
21424638,Sniper Elite 4,0.9035621881484985,POSITIVE
21425101,Sniper Elite 4,0.9993547797203064,POSITIVE
21425582,Sniper Elite 4,0.9454333782196045,NEGATIVE
21425803,Sniper Elite 4,0.9949665665626526,NEGATIVE
21426029,Sniper Elite 4,0.717568576335907,NEGATIVE
21426670,Sniper Elite 4,0.9962244033813477,NEGATIVE
21426942,Sniper Elite 4,0.9994173049926758,POSITIVE
21428668,Sniper Elite 4,0.996152937412262,NEGATIVE
21428845,Sniper Elite 4,0.9942564368247986,POSITIVE
3606541,20XX,0.99935382604599,POSITIVE
3606663,20XX,0.9994837045669556,NEGATIVE
3607011,20XX,0.9962252378463745,POSITIVE
3607012,20XX,0.9996888637542725,POSITIVE
3607032,20XX,0.9998247027397156,POSITIVE
3607095,20XX,0.9978827834129333,NEGATIVE
3607102,20XX,0.9998161196708679,POSITIVE
3607214,20XX,0.8983022570610046,POSITIVE
3607227,20XX,0.9611872434616089,NEGATIVE
3607372,20XX,0.9741611480712891,NEGATIVE
3607447,20XX,0.9708616733551025,NEGATIVE
3607523,20XX,0.5232267379760742,POSITIVE
3607575,20XX,0.9874551296234131,NEGATIVE
3607588,20XX,0.9995013475418091,POSITIVE
3607619,20XX,0.9726846814155579,NEGATIVE
3607666,20XX,0.9680622816085815,POSITIVE
3607797,20XX,0.8089272379875183,POSITIVE
3607976,20XX,0.992172122001648,POSITIVE
3608047,20XX,0.9997536540031433,POSITIVE
3608144,20XX,0.9757034182548523,NEGATIVE
3608260,20XX,0.9968365430831909,NEGATIVE
3608272,20XX,0.9699033498764038,NEGATIVE
3608425,20XX,0.9786639213562012,NEGATIVE
3608442,20XX,0.7550867795944214,POSITIVE
3608700,20XX,0.9696142673492432,POSITIVE
3608760,20XX,0.9982300400733948,POSITIVE
3608810,20XX,0.9995299577713013,POSITIVE
3608949,20XX,0.984398365020752,POSITIVE
3609145,20XX,0.9858065843582153,NEGATIVE
3609148,20XX,0.9969953298568726,POSITIVE
3609154,20XX,0.9995629191398621,POSITIVE
3609170,20XX,0.643467903137207,POSITIVE
3609182,20XX,0.9944837689399719,POSITIVE
3609217,20XX,0.9983781576156616,POSITIVE
3609513,20XX,0.7293762564659119,POSITIVE
3609625,20XX,0.9728853106498718,NEGATIVE
3609640,20XX,0.9997757077217102,POSITIVE
3609766,20XX,0.9862400889396667,NEGATIVE
18021762,Don't Starve Together,0.8992403745651245,NEGATIVE
18023819,Don't Starve Together,0.9998762607574463,POSITIVE
18025724,Don't Starve Together,0.9918783903121948,NEGATIVE
16960677,Frostpunk,0.8912369012832642,NEGATIVE
16960792,Frostpunk,0.9229862093925476,POSITIVE
16961458,Frostpunk,0.9998393058776855,POSITIVE
16961840,Frostpunk,0.8402265310287476,POSITIVE
16962132,Frostpunk,0.9966289401054382,POSITIVE
16962987,Frostpunk,0.9741390943527222,NEGATIVE
16963324,Frostpunk,0.9675334692001343,NEGATIVE
16963425,Frostpunk,0.999858021736145,POSITIVE
16963720,Frostpunk,0.9887047410011292,NEGATIVE
16963794,Frostpunk,0.6737862825393677,NEGATIVE
16963847,Frostpunk,0.963325560092926,NEGATIVE
16963853,Frostpunk,0.9857697486877441,NEGATIVE
16963909,Frostpunk,0.9947782754898071,NEGATIVE
16963963,Frostpunk,0.9997069239616394,POSITIVE
16964132,Frostpunk,0.7086027264595032,POSITIVE
16964617,Frostpunk,0.9998595714569092,POSITIVE
16965103,Frostpunk,0.8682205677032471,NEGATIVE
16965234,Frostpunk,0.8688805103302002,NEGATIVE
3287052,Axiom Verge,0.9642620086669922,NEGATIVE
3287066,Axiom Verge,0.6662324070930481,NEGATIVE
3287204,Axiom Verge,0.993716299533844,NEGATIVE
3287209,Axiom Verge,0.9979053735733032,POSITIVE
3287343,Axiom Verge,0.9995326995849609,POSITIVE
3287435,Axiom Verge,0.9998728036880493,POSITIVE
3287438,Axiom Verge,0.9904218912124634,NEGATIVE
3287502,Axiom Verge,0.997605562210083,POSITIVE
3287514,Axiom Verge,0.9947686195373535,NEGATIVE
3287635,Axiom Verge,0.9998688697814941,POSITIVE
3287693,Axiom Verge,0.9998252987861633,POSITIVE
3287739,Axiom Verge,0.9972779154777527,POSITIVE
3287809,Axiom Verge,0.9926326870918274,NEGATIVE
3287834,Axiom Verge,0.9858388304710388,NEGATIVE
3287932,Axiom Verge,0.9931089878082275,POSITIVE
3287985,Axiom Verge,0.921173632144928,NEGATIVE
3287994,Axiom Verge,0.9883157014846802,POSITIVE
3288024,Axiom Verge,0.9958617091178894,POSITIVE
3288094,Axiom Verge,0.9968557357788086,POSITIVE
3288121,Axiom Verge,0.9929689764976501,NEGATIVE
3288261,Axiom Verge,0.7481209635734558,POSITIVE
3288357,Axiom Verge,0.9637768864631653,NEGATIVE
3288438,Axiom Verge,0.9981168508529663,POSITIVE
3288450,Axiom Verge,0.9998053908348083,POSITIVE
3288462,Axiom Verge,0.998502254486084,NEGATIVE
3288467,Axiom Verge,0.8652410507202148,POSITIVE
3288565,Axiom Verge,0.9755436182022095,NEGATIVE
3288636,Axiom Verge,0.9993398785591125,NEGATIVE
3288680,Axiom Verge,0.9995431900024414,POSITIVE
3288718,Axiom Verge,0.9998642206192017,POSITIVE
3288761,Axiom Verge,0.9781242609024048,NEGATIVE
3288786,Axiom Verge,0.9041088819503784,POSITIVE
3288815,Axiom Verge,0.9766164422035217,NEGATIVE
3288830,Axiom Verge,0.9575139284133911,NEGATIVE
3288928,Axiom Verge,0.9978253841400146,NEGATIVE
3289047,Axiom Verge,0.8396415710449219,POSITIVE
3289066,Axiom Verge,0.9415884017944336,POSITIVE
3289074,Axiom Verge,0.9834797382354736,NEGATIVE
3289111,Axiom Verge,0.9810172915458679,NEGATIVE
3289171,Axiom Verge,0.9908258318901062,NEGATIVE
3289189,Axiom Verge,0.9925267696380615,POSITIVE
3289300,Axiom Verge,0.9995211362838745,NEGATIVE
3289373,Axiom Verge,0.9994543194770813,POSITIVE
3289436,Axiom Verge,0.9050360321998596,POSITIVE
3289480,Axiom Verge,0.9970007538795471,POSITIVE
3289514,Axiom Verge,0.9428220391273499,NEGATIVE
3289605,Axiom Verge,0.9996286630630493,POSITIVE
3289635,Axiom Verge,0.9833658337593079,NEGATIVE
3289655,Axiom Verge,0.9991971850395203,POSITIVE
3289659,Axiom Verge,0.9834374189376831,NEGATIVE
3289737,Axiom Verge,0.9796283841133118,NEGATIVE
3289818,Axiom Verge,0.9616104960441589,NEGATIVE
3289860,Axiom Verge,0.999875545501709,POSITIVE
3289865,Axiom Verge,0.9959990978240967,POSITIVE
3289881,Axiom Verge,0.9898646473884583,NEGATIVE
3289887,Axiom Verge,0.6179588437080383,POSITIVE
3290007,Axiom Verge,0.9843771457672119,NEGATIVE
3290058,Axiom Verge,0.8257206082344055,POSITIVE
3290155,Axiom Verge,0.9993507266044617,POSITIVE
3290192,Axiom Verge,0.9890732169151306,NEGATIVE
3290205,Axiom Verge,0.9988837838172913,POSITIVE
3290272,Axiom Verge,0.9997785687446594,POSITIVE
3290348,Axiom Verge,0.9779539108276367,NEGATIVE
3290357,Axiom Verge,0.9309133291244507,POSITIVE
3290378,Axiom Verge,0.844718337059021,NEGATIVE
3290388,Axiom Verge,0.9844767451286316,NEGATIVE
3290408,Axiom Verge,0.9998857975006104,POSITIVE
3290480,Axiom Verge,0.9998793601989746,POSITIVE
3290629,Axiom Verge,0.9998212456703186,POSITIVE
3290647,Axiom Verge,0.9988487958908081,POSITIVE
3290743,Axiom Verge,0.9998062252998352,POSITIVE
3290762,Axiom Verge,0.9799484014511108,POSITIVE
3290785,Axiom Verge,0.9989984631538391,POSITIVE
3290832,Axiom Verge,0.9960113763809204,POSITIVE
3290906,Axiom Verge,0.9967233538627625,POSITIVE
3285995,Down To One,0.9901232123374939,NEGATIVE
3286877,Down To One,0.7481209635734558,POSITIVE
12479030,Finding Paradise,0.7481209635734558,POSITIVE
12720268,HuniePop,0.9998520612716675,POSITIVE
12720318,HuniePop,0.9587069153785706,POSITIVE
12720377,HuniePop,0.9994238615036011,POSITIVE
12720379,HuniePop,0.7481209635734558,POSITIVE
12721309,HuniePop,0.9982584118843079,POSITIVE
12721642,HuniePop,0.9998441934585571,POSITIVE
12722330,HuniePop,0.9772550463676453,NEGATIVE
12722536,HuniePop,0.7092011570930481,NEGATIVE
12722742,HuniePop,0.7481209635734558,POSITIVE
12723127,HuniePop,0.9997318387031555,POSITIVE
12723268,HuniePop,0.6143420338630676,NEGATIVE
12723638,HuniePop,0.9958068132400513,POSITIVE
12723654,HuniePop,0.983567476272583,NEGATIVE
12724037,HuniePop,0.9978241920471191,POSITIVE
12724099,HuniePop,0.9995027780532837,POSITIVE
12724435,HuniePop,0.9090232253074646,POSITIVE
12527537,Keep Talking and Nobody Explodes,0.999858021736145,POSITIVE
12528371,Keep Talking and Nobody Explodes,0.9912120699882507,NEGATIVE
12528410,Keep Talking and Nobody Explodes,0.9990019202232361,NEGATIVE
12528592,Keep Talking and Nobody Explodes,0.7031717896461487,POSITIVE
16334939,ARK: Survival Evolved,0.9996384382247925,NEGATIVE
16337453,ARK: Survival Evolved,0.9821301102638245,NEGATIVE
21339047,Urban Empire,0.9785599112510681,NEGATIVE
21339103,Urban Empire,0.7481209635734558,POSITIVE
21339238,Urban Empire,0.9989446997642517,POSITIVE
21339611,Urban Empire,0.9997742772102356,NEGATIVE
21339623,Urban Empire,0.9882606267929077,NEGATIVE
21340247,Urban Empire,0.7481209635734558,POSITIVE
21340390,Urban Empire,0.7481209635734558,POSITIVE
21340483,Urban Empire,0.9854257106781006,NEGATIVE
21340520,Urban Empire,0.9867724776268005,NEGATIVE
21341085,Urban Empire,0.9994832277297974,NEGATIVE
21669811,Styx: Shards of Darkness,0.9615027904510498,NEGATIVE
21670003,Styx: Shards of Darkness,0.7823801040649414,POSITIVE
21670253,Styx: Shards of Darkness,0.7481209635734558,POSITIVE
21670317,Styx: Shards of Darkness,0.9933138489723206,POSITIVE
21670391,Styx: Shards of Darkness,0.9370648264884949,NEGATIVE
21670431,Styx: Shards of Darkness,0.9918959736824036,NEGATIVE
21670482,Styx: Shards of Darkness,0.9978245496749878,POSITIVE
21670979,Styx: Shards of Darkness,0.994513750076294,NEGATIVE
21671165,Styx: Shards of Darkness,0.998276948928833,POSITIVE
21671201,Styx: Shards of Darkness,0.5639363527297974,POSITIVE
21671203,Styx: Shards of Darkness,0.9173082709312439,NEGATIVE
21671279,Styx: Shards of Darkness,0.9894201755523682,NEGATIVE
21671317,Styx: Shards of Darkness,0.9957714676856995,NEGATIVE
21671365,Styx: Shards of Darkness,0.9992953538894653,POSITIVE
21671402,Styx: Shards of Darkness,0.9998762607574463,POSITIVE
21671472,Styx: Shards of Darkness,0.9382694363594055,POSITIVE
21671475,Styx: Shards of Darkness,0.9990875720977783,POSITIVE
21671529,Styx: Shards of Darkness,0.9884065985679626,NEGATIVE
21671533,Styx: Shards of Darkness,0.7481209635734558,POSITIVE
21671551,Styx: Shards of Darkness,0.7257647514343262,POSITIVE
21671557,Styx: Shards of Darkness,0.8713465332984924,POSITIVE
21671558,Styx: Shards of Darkness,0.999265730381012,NEGATIVE
21671569,Styx: Shards of Darkness,0.9937641620635986,NEGATIVE
21671583,Styx: Shards of Darkness,0.990882158279419,NEGATIVE
21671606,Styx: Shards of Darkness,0.9918079972267151,NEGATIVE
21671685,Styx: Shards of Darkness,0.99986732006073,POSITIVE
21671686,Styx: Shards of Darkness,0.7481209635734558,POSITIVE
21671839,Styx: Shards of Darkness,0.9571877717971802,NEGATIVE
21671893,Styx: Shards of Darkness,0.6901286840438843,NEGATIVE
21671940,Styx: Shards of Darkness,0.9911348819732666,NEGATIVE
21672206,Styx: Shards of Darkness,0.9860024452209473,NEGATIVE
21672275,Styx: Shards of Darkness,0.9932778477668762,NEGATIVE
21672418,Styx: Shards of Darkness,0.9943009614944458,POSITIVE
21672529,Styx: Shards of Darkness,0.9898504018783569,NEGATIVE
21672565,Styx: Shards of Darkness,0.6789777278900146,POSITIVE
21672566,Styx: Shards of Darkness,0.9955770969390869,NEGATIVE
21672738,Styx: Shards of Darkness,0.9974285960197449,POSITIVE
21672740,Styx: Shards of Darkness,0.993303120136261,NEGATIVE
21672745,Styx: Shards of Darkness,0.9984493255615234,POSITIVE
17749436,Middle-earth™: Shadow of War™,0.9842727184295654,NEGATIVE
17750206,Middle-earth™: Shadow of War™,0.9912235736846924,NEGATIVE
17750214,Middle-earth™: Shadow of War™,0.9953694939613342,NEGATIVE
17750453,Middle-earth™: Shadow of War™,0.9636371731758118,NEGATIVE
17750584,Middle-earth™: Shadow of War™,0.9967660903930664,POSITIVE
17751084,Middle-earth™: Shadow of War™,0.9883335828781128,NEGATIVE
17751169,Middle-earth™: Shadow of War™,0.9992735981941223,POSITIVE
17751243,Middle-earth™: Shadow of War™,0.9998233914375305,POSITIVE
17751714,Middle-earth™: Shadow of War™,0.9996225833892822,NEGATIVE
17751785,Middle-earth™: Shadow of War™,0.9712975025177002,NEGATIVE
17751847,Middle-earth™: Shadow of War™,0.5732710361480713,POSITIVE
17752406,Middle-earth™: Shadow of War™,0.9998252987861633,POSITIVE
17752780,Middle-earth™: Shadow of War™,0.9965812563896179,POSITIVE
17752900,Middle-earth™: Shadow of War™,0.988224983215332,NEGATIVE
17752915,Middle-earth™: Shadow of War™,0.9926382303237915,NEGATIVE
17753043,Middle-earth™: Shadow of War™,0.9542002081871033,NEGATIVE
17753101,Middle-earth™: Shadow of War™,0.9855818152427673,NEGATIVE
17753248,Middle-earth™: Shadow of War™,0.9819835424423218,NEGATIVE
17753632,Middle-earth™: Shadow of War™,0.6197501420974731,POSITIVE
17754007,Middle-earth™: Shadow of War™,0.9941849112510681,POSITIVE
21646023,Ultimate Marvel vs. Capcom 3,0.9998756647109985,POSITIVE
21646306,Ultimate Marvel vs. Capcom 3,0.9982740879058838,NEGATIVE
21646535,Ultimate Marvel vs. Capcom 3,0.9997561573982239,POSITIVE
21646904,Ultimate Marvel vs. Capcom 3,0.6894590258598328,NEGATIVE
21646936,Ultimate Marvel vs. Capcom 3,0.9997941851615906,POSITIVE
21646989,Ultimate Marvel vs. Capcom 3,0.9738522171974182,NEGATIVE
21647076,Ultimate Marvel vs. Capcom 3,0.9873056411743164,POSITIVE
21647260,Ultimate Marvel vs. Capcom 3,0.7481209635734558,POSITIVE
21647739,Ultimate Marvel vs. Capcom 3,0.9927347898483276,POSITIVE
21648011,Ultimate Marvel vs. Capcom 3,0.998231828212738,POSITIVE
21648065,Ultimate Marvel vs. Capcom 3,0.9990208148956299,POSITIVE
21648266,Ultimate Marvel vs. Capcom 3,0.9750702381134033,NEGATIVE
12422894,Black Mesa,0.9900332093238831,POSITIVE
12422912,Black Mesa,0.9933898448944092,NEGATIVE
12423840,Black Mesa,0.999750554561615,POSITIVE
12423977,Black Mesa,0.9323199987411499,NEGATIVE
12424260,Black Mesa,0.9771823287010193,POSITIVE
12424536,Black Mesa,0.8727388381958008,POSITIVE
12424907,Black Mesa,0.9998682737350464,POSITIVE
12424936,Black Mesa,0.9861201047897339,NEGATIVE
12425055,Black Mesa,0.9916421175003052,POSITIVE
12425116,Black Mesa,0.9946975708007812,NEGATIVE
12425130,Black Mesa,0.9864126443862915,POSITIVE
12425179,Black Mesa,0.9899824261665344,POSITIVE
12425183,Black Mesa,0.9836412668228149,POSITIVE
12425193,Black Mesa,0.7481209635734558,POSITIVE
12425266,Black Mesa,0.999880313873291,POSITIVE
12425297,Black Mesa,0.9914895296096802,POSITIVE
12425458,Black Mesa,0.9976778626441956,POSITIVE
12426002,Black Mesa,0.9631057977676392,POSITIVE
12426120,Black Mesa,0.999860405921936,POSITIVE
12426129,Black Mesa,0.9997989535331726,POSITIVE
12426316,Black Mesa,0.7481209635734558,POSITIVE
12426415,Black Mesa,0.9898490905761719,NEGATIVE
12426548,Black Mesa,0.9550373554229736,POSITIVE
12426742,Black Mesa,0.999647855758667,POSITIVE
12426802,Black Mesa,0.9955630302429199,NEGATIVE
12426900,Black Mesa,0.9651798605918884,NEGATIVE
12426971,Black Mesa,0.9516705870628357,NEGATIVE
12427027,Black Mesa,0.992861807346344,NEGATIVE
19914013,Total War: WARHAMMER,0.9945138692855835,POSITIVE
19914047,Total War: WARHAMMER,0.9997794032096863,POSITIVE
19914099,Total War: WARHAMMER,0.9995489716529846,POSITIVE
19914193,Total War: WARHAMMER,0.922242283821106,NEGATIVE
19914248,Total War: WARHAMMER,0.9926146268844604,POSITIVE
19914299,Total War: WARHAMMER,0.9990193843841553,NEGATIVE
19914549,Total War: WARHAMMER,0.9523799419403076,NEGATIVE
19914928,Total War: WARHAMMER,0.9997805953025818,POSITIVE
19915116,Total War: WARHAMMER,0.9997742772102356,POSITIVE
19915380,Total War: WARHAMMER,0.9943607449531555,POSITIVE
19915837,Total War: WARHAMMER,0.9955635070800781,NEGATIVE
19916134,Total War: WARHAMMER,0.9997987151145935,POSITIVE
19916305,Total War: WARHAMMER,0.9995425939559937,POSITIVE
19916347,Total War: WARHAMMER,0.8789705038070679,NEGATIVE
19916363,Total War: WARHAMMER,0.6179737448692322,POSITIVE
19916371,Total War: WARHAMMER,0.7481209635734558,POSITIVE
19916379,Total War: WARHAMMER,0.99788898229599,POSITIVE
19916562,Total War: WARHAMMER,0.9946534633636475,NEGATIVE
19916582,Total War: WARHAMMER,0.989949107170105,POSITIVE
19916597,Total War: WARHAMMER,0.9794076681137085,NEGATIVE
19917076,Total War: WARHAMMER,0.7639029026031494,NEGATIVE
19917112,Total War: WARHAMMER,0.999459445476532,POSITIVE
19917181,Total War: WARHAMMER,0.9983349442481995,POSITIVE
19917406,Total War: WARHAMMER,0.9998161196708679,POSITIVE
19917528,Total War: WARHAMMER,0.7481209635734558,POSITIVE
19917795,Total War: WARHAMMER,0.9968047142028809,NEGATIVE
19918081,Total War: WARHAMMER,0.9961548447608948,NEGATIVE
19918414,Total War: WARHAMMER,0.9696606397628784,NEGATIVE
19918532,Total War: WARHAMMER,0.9982731342315674,POSITIVE
3610232,Hollow Knight,0.9619871973991394,NEGATIVE
3610239,Hollow Knight,0.9812417030334473,NEGATIVE
3610433,Hollow Knight,0.9854158759117126,NEGATIVE
3610721,Hollow Knight,0.7481209635734558,POSITIVE
3611140,Hollow Knight,0.9981081485748291,POSITIVE
3611450,Hollow Knight,0.9884330630302429,NEGATIVE
3611607,Hollow Knight,0.5977786779403687,NEGATIVE
3611863,Hollow Knight,0.7481209635734558,POSITIVE
3612511,Hollow Knight,0.8089218735694885,POSITIVE
3613078,Hollow Knight,0.9995595812797546,POSITIVE
3613862,Hollow Knight,0.9967665672302246,POSITIVE
17333859,DARK SOULS™ III,0.9978759288787842,POSITIVE
17334909,DARK SOULS™ III,0.9995928406715393,POSITIVE
17336607,DARK SOULS™ III,0.9892927408218384,NEGATIVE
17337309,DARK SOULS™ III,0.957589864730835,POSITIVE
17105253,Fallout 4,0.995250940322876,NEGATIVE
17105255,Fallout 4,0.9984456896781921,NEGATIVE
17105593,Fallout 4,0.5725119709968567,POSITIVE
17105766,Fallout 4,0.7137066125869751,POSITIVE
17106054,Fallout 4,0.6027035117149353,NEGATIVE
17106088,Fallout 4,0.9992450475692749,POSITIVE
17106882,Fallout 4,0.9462629556655884,POSITIVE
17107921,Fallout 4,0.9587894678115845,NEGATIVE
17109464,Fallout 4,0.834164559841156,POSITIVE
17109510,Fallout 4,0.9901609420776367,NEGATIVE
17109625,Fallout 4,0.9985926747322083,NEGATIVE
16223046,Kingdom Come: Deliverance,0.9922879934310913,POSITIVE
16223326,Kingdom Come: Deliverance,0.9498077630996704,NEGATIVE
16223387,Kingdom Come: Deliverance,0.9993879795074463,POSITIVE
16223415,Kingdom Come: Deliverance,0.9193296432495117,POSITIVE
16223468,Kingdom Come: Deliverance,0.9462383985519409,POSITIVE
16223711,Kingdom Come: Deliverance,0.9428415298461914,NEGATIVE
16223967,Kingdom Come: Deliverance,0.9894204139709473,NEGATIVE
16224153,Kingdom Come: Deliverance,0.9906505346298218,NEGATIVE
16224446,Kingdom Come: Deliverance,0.9923353791236877,NEGATIVE
